index,id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
22819,S828481,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,419,ir107,6/22/2019 15:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137653,828481,Flood,45.96482576,-110.7884993,49.81197306,-106.3635212,#NAME?,192,192,384000,384000,-53.70645905,11.31758308,0
29644,S828481,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,420,ir069,6/22/2019 15:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137653,828481,Flood,45.96482576,-110.7884993,49.81197306,-106.3635212,#NAME?,192,192,384000,384000,-54.80302811,-25.95433617,0
72334,S828481,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/22/2019 15:00,,137653,828481,Flood,45.96482576,-110.7884993,49.81197306,-106.3635212,#NAME?,48,48,384000,384000,0,13608,0
19774,S812634,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,489,vil,3/25/2019 20:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135488,812634,Hail,28.50270865,-95.61323115,31.80087396,-91.46303929,#NAME?,384,384,384000,384000,0,254,0
22820,S812634,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,420,ir107,3/25/2019 20:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:0:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135488,812634,Hail,28.50270865,-95.61323115,31.80087396,-91.46303929,#NAME?,192,192,384000,384000,-61.63065338,28.87614822,0
29645,S812634,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,421,ir069,3/25/2019 20:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:15:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135488,812634,Hail,28.50270865,-95.61323115,31.80087396,-91.46303929,#NAME?,192,192,384000,384000,-65.1192627,-17.50240898,0
19775,S836143,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,490,vil,6/15/2019 19:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139014,836143,Thunderstorm Wind,41.9751103,-97.58895287,45.32103258,-92.66009852,#NAME?,384,384,384000,384000,0,254,0
22821,S836143,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,421,ir107,6/15/2019 19:50,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139014,836143,Thunderstorm Wind,41.9751103,-97.58895287,45.32103258,-92.66009852,#NAME?,192,192,384000,384000,-71.6958847,29.16643524,0
29646,S836143,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,422,ir069,6/15/2019 19:50,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139014,836143,Thunderstorm Wind,41.9751103,-97.58895287,45.32103258,-92.66009852,#NAME?,192,192,384000,384000,-72.65817261,-19.34079742,0
72414,S836143,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/15/2019 19:50,,139014,836143,Thunderstorm Wind,41.9751103,-97.58895287,45.32103258,-92.66009852,#NAME?,48,48,384000,384000,0,159896,0
19776,S838329,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,491,vil,6/22/2019 20:08,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,139370,838329,Thunderstorm Wind,32.26142506,-89.20924766,35.28276425,-84.61017066,#NAME?,384,384,384000,384000,0,254,0
22822,S838329,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,422,ir107,6/22/2019 20:08,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,139370,838329,Thunderstorm Wind,32.26142506,-89.20924766,35.28276425,-84.61017066,#NAME?,192,192,384000,384000,-77.83535004,29.80807877,0
29647,S838329,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,423,ir069,6/22/2019 20:08,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,139370,838329,Thunderstorm Wind,32.26142506,-89.20924766,35.28276425,-84.61017066,#NAME?,192,192,384000,384000,-78.81098175,-18.17666435,0
72444,S838329,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/22/2019 20:08,,139370,838329,Thunderstorm Wind,32.26142506,-89.20924766,35.28276425,-84.61017066,#NAME?,48,48,384000,384000,0,289176,0
19777,S816753,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,492,vil,4/14/2019 22:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136101,816753,Thunderstorm Wind,36.9100734,-80.997724,39.52653159,-75.72958036,#NAME?,384,384,384000,384000,0,254,0.09068454
22823,S816753,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,423,ir107,4/14/2019 22:52,-123:-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117,136101,816753,Thunderstorm Wind,36.9100734,-80.997724,39.52653159,-75.72958036,#NAME?,192,192,384000,384000,-61.73601532,18.81022644,0
29648,S816753,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,424,ir069,4/14/2019 22:52,-123:-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117,136101,816753,Thunderstorm Wind,36.9100734,-80.997724,39.52653159,-75.72958036,#NAME?,192,192,384000,384000,-63.12857056,-16.3311367,0
19778,S828785,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,493,vil,6/1/2019 1:29,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,137904,828785,Hail,42.57320583,-102.6153471,46.11865143,-97.92235068,#NAME?,384,384,384000,384000,0,254,0
19779,S812276,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,494,vil,4/23/2019 5:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135433,812276,Hail,30.26984616,-105.0942853,33.90675409,-101.2279083,#NAME?,384,384,384000,384000,0,254,0
22824,S812276,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,424,ir107,4/23/2019 5:15,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135433,812276,Hail,30.26984616,-105.0942853,33.90675409,-101.2279083,#NAME?,192,192,384000,384000,-68.09249115,17.63495445,0
29649,S812276,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,425,ir069,4/23/2019 5:15,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135433,812276,Hail,30.26984616,-105.0942853,33.90675409,-101.2279083,#NAME?,192,192,384000,384000,-69.0093689,-14.64229584,0
19780,S825398,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,495,vil,6/30/2019 1:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,137443,825398,Hail,44.70924006,-104.0955656,48.31353768,-99.31991592,#NAME?,384,384,384000,384000,0,254,0.228824814
72325,S825398,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/30/2019 1:13,,137443,825398,Hail,44.70924006,-104.0955656,48.31353768,-99.31991592,#NAME?,48,48,384000,384000,0,88045,0
19781,S828158,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,496,vil,5/23/2019 1:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137806,828158,Tornado,35.42181752,-96.83045035,38.74678761,-92.34500014,#NAME?,384,384,384000,384000,0,254,0
22825,S828158,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,425,ir107,5/23/2019 1:05,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137806,828158,Tornado,35.42181752,-96.83045035,38.74678761,-92.34500014,#NAME?,192,192,384000,384000,-79.52893829,22.76767159,0
29650,S828158,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,426,ir069,5/23/2019 1:05,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137806,828158,Tornado,35.42181752,-96.83045035,38.74678761,-92.34500014,#NAME?,192,192,384000,384000,-79.424263,-14.32573986,0
19782,S837442,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,497,vil,6/16/2019 20:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139223,837442,Hail,39.09199129,-103.9613694,42.68552204,-99.5892374,#NAME?,384,384,384000,384000,0,254,0.12244898
22826,S837442,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,426,ir107,6/16/2019 20:50,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139223,837442,Hail,39.09199129,-103.9613694,42.68552204,-99.5892374,#NAME?,192,192,384000,384000,-70.1411438,33.63578033,0
29651,S837442,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,427,ir069,6/16/2019 20:50,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139223,837442,Hail,39.09199129,-103.9613694,42.68552204,-99.5892374,#NAME?,192,192,384000,384000,-70.7793808,-23.65886116,0
72431,S837442,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/16/2019 20:50,,139223,837442,Hail,39.09199129,-103.9613694,42.68552204,-99.5892374,#NAME?,48,48,384000,384000,0,288283,0
19783,S808730,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,498,vil,4/6/2019 23:21,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,134954,808730,Hail,28.87082333,-83.96936297,31.68309517,-79.39223736,#NAME?,384,384,384000,384000,0,254,0
22827,S808730,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,427,ir107,4/6/2019 23:21,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,134954,808730,Hail,28.87082333,-83.96936297,31.68309517,-79.39223736,#NAME?,192,192,384000,384000,-67.01011658,25.51826096,0
29652,S808730,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,428,ir069,4/6/2019 23:21,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,134954,808730,Hail,28.87082333,-83.96936297,31.68309517,-79.39223736,#NAME?,192,192,384000,384000,-69.03713989,-20.90363312,0
19784,S840184,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,499,vil,6/23/2019 4:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139686,840184,Hail,35.86320365,-103.707792,39.44735309,-99.51396804,#NAME?,384,384,384000,384000,0,254,0.408163265
19785,S816922,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,500,vil,5/30/2019 23:17,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136130,816922,Thunderstorm Wind,34.2678481,-80.1004849,36.86022404,-75.01488542,#NAME?,384,384,384000,384000,0,254,0
19786,S818378,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,501,vil,4/15/2019 0:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,134805,818378,Tornado,40.43019023,-82.01044662,43.07249868,-76.45826806,#NAME?,384,384,384000,384000,0,254,0.061186983
22828,S818378,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,428,ir107,4/15/2019 0:20,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,134805,818378,Tornado,40.43019023,-82.01044662,43.07249868,-76.45826806,#NAME?,192,192,384000,384000,-64.37059784,18.13716316,0
29653,S818378,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,429,ir069,4/15/2019 0:20,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,134805,818378,Tornado,40.43019023,-82.01044662,43.07249868,-76.45826806,#NAME?,192,192,384000,384000,-64.65770721,-16.41271019,0
19787,S802971,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,502,vil,3/14/2019 21:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,133869,802971,Thunderstorm Wind,37.62331669,-86.92680473,40.51691455,-81.84454466,#NAME?,384,384,384000,384000,0,254,0
22829,S802971,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,429,ir107,3/14/2019 21:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,133869,802971,Thunderstorm Wind,37.62331669,-86.92680473,40.51691455,-81.84454466,#NAME?,192,192,384000,384000,-48.83612823,19.5656929,0
29654,S802971,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,430,ir069,3/14/2019 21:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,133869,802971,Thunderstorm Wind,37.62331669,-86.92680473,40.51691455,-81.84454466,#NAME?,192,192,384000,384000,-50.72838211,-8.567363739,0
19788,S830666,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,503,vil,6/3/2019 1:36,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,137569,830666,Thunderstorm Wind,39.20752058,-76.77644476,41.59213804,-71.1267113,#NAME?,384,384,384000,384000,0,254,0
19789,S837094,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,504,vil,5/7/2019 3:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138901,837094,Hail,35.35650202,-103.3838226,38.9292319,-99.2023062,#NAME?,384,384,384000,384000,0,254,0.183673469
22830,S837094,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,430,ir107,5/7/2019 3:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,138901,837094,Hail,35.35650202,-103.3838226,38.9292319,-99.2023062,#NAME?,192,192,384000,384000,-78.89900208,19.03306007,0
29655,S837094,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,431,ir069,5/7/2019 3:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,138901,837094,Hail,35.35650202,-103.3838226,38.9292319,-99.2023062,#NAME?,192,192,384000,384000,-78.38282013,-23.3637104,0
19790,S809830,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,505,vil,4/13/2019 11:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,135114,809830,Thunderstorm Wind,31.16410217,-95.27177345,34.43934185,-90.97186078,#NAME?,384,384,384000,384000,0,254,0.224489796
22831,S809830,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,431,ir107,4/13/2019 11:23,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135114,809830,Thunderstorm Wind,31.16410217,-95.27177345,34.43934185,-90.97186078,#NAME?,192,192,384000,384000,-73.74101257,15.40617657,0
29656,S809830,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,432,ir069,4/13/2019 11:23,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135114,809830,Thunderstorm Wind,31.16410217,-95.27177345,34.43934185,-90.97186078,#NAME?,192,192,384000,384000,-74.45179749,-17.91604614,0
19791,S842196,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,506,vil,5/18/2019 22:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139981,842196,Thunderstorm Wind,36.72970614,-94.67781799,39.96451797,-90.00806364,#NAME?,384,384,384000,384000,0,254,0
22832,S842196,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,432,ir107,5/18/2019 22:35,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139981,842196,Thunderstorm Wind,36.72970614,-94.67781799,39.96451797,-90.00806364,#NAME?,192,192,384000,384000,-67.69980621,24.02189827,0
29657,S842196,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,433,ir069,5/18/2019 22:35,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139981,842196,Thunderstorm Wind,36.72970614,-94.67781799,39.96451797,-90.00806364,#NAME?,192,192,384000,384000,-67.66610718,-22.4344368,0
19792,S839900,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,507,vil,6/7/2019 19:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139623,839900,Flash Flood,36.09053739,-79.67642766,38.64807338,-74.42655959,#NAME?,384,384,384000,384000,0,254,0
19793,S838245,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,508,vil,6/9/2019 2:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139359,838245,Flash Flood,37.36960282,-103.4585967,40.94448591,-99.16645832,#NAME?,384,384,384000,384000,0,254,0.102040816
19794,S821268,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,509,vil,6/2/2019 5:51,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136874,821268,Thunderstorm Wind,38.8215601,-85.36305445,41.63609747,-80.10978462,#NAME?,384,384,384000,384000,0,254,0
19795,S836644,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,510,vil,6/18/2019 19:11,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136669,836644,Thunderstorm Wind,35.62012171,-81.87316349,38.28816694,-76.74741464,#NAME?,384,384,384000,384000,0,254,0.099317901
22834,S836644,ir107/2019/SEVIR_IR107_STORMEVENTS_2019_0101_0630.h5,434,ir107,6/18/2019 19:11,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136669,836644,Thunderstorm Wind,35.62012171,-81.87316349,38.28816694,-76.74741464,#NAME?,192,192,384000,384000,-74.00156403,27.3507843,0
29659,S836644,ir069/2019/SEVIR_IR069_STORMEVENTS_2019_0101_0630.h5,435,ir069,6/18/2019 19:11,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136669,836644,Thunderstorm Wind,35.62012171,-81.87316349,38.28816694,-76.74741464,#NAME?,192,192,384000,384000,-74.49845886,-24.53805733,0
72424,S836644,lght/2019/SEVIR_LGHT_ALLEVENTS_2019_0601_0701.h5,0,lght,6/18/2019 19:11,,136669,836644,Thunderstorm Wind,35.62012171,-81.87316349,38.28816694,-76.74741464,#NAME?,48,48,384000,384000,0,125766,0
